CustomerKey,Gender,Name,City,State,Country,Continent,Birthday
1344432,Male,"Darrel Martinez",Charleston,Illinois,"United States","North America","1961-05-12 00:00:00"
1344457,Female,"Lisa Stgermain",Bigelow,Minnesota,"United States","North America","1945-02-10 00:00:00"
1344488,Male,"Eric Worthington",Bedford,Massachusetts,"United States","North America","1977-06-03 00:00:00"
1344505,Female,"Pauline Chaparro","East Syracuse","New York","United States","North America","1950-09-20 00:00:00"
1344733,Female,"Joan March",Greenfield,California,"United States","North America","1969-04-29 00:00:00"
1344815,Male,"Nathan Nelson",Tacoma,Washington,"United States","North America","1988-03-11 00:00:00"
1344897,Male,"Luis Stewart",Fredericksburg,Virginia,"United States","North America","1995-05-31 00:00:00"
1344962,Female,"Rosina Peters",Owatonna,Minnesota,"United States","North America","1975-07-11 00:00:00"
1345019,Male,"Charles Hebert",Southfield,Michigan,"United States","North America","1959-02-28 00:00:00"
1345382,Male,"Jose Law",Manchester,"New Hampshire","United States","North America","1956-09-19 00:00:00"
1345502,Female,"Vanessa Styron",Dallas,Texas,"United States","North America","1978-06-21 00:00:00"
1345515,Female,"April Jones",Salinas,California,"United States","North America","1993-05-29 00:00:00"
1345643,Female,"Barbara Robinson","Valdez Creek Mine",Alaska,"United States","North America","1986-04-16 00:00:00"
1345653,Male,"Michael Rice",Palmyra,Tennessee,"United States","North America","1944-10-09 00:00:00"
1345881,Male,"Frederick Hite",Waterloo,Iowa,"United States","North America","1973-10-18 00:00:00"
1346329,Female,"Ruby Williams",Albany,Georgia,"United States","North America","1954-11-08 00:00:00"
1346388,Male,"Terence Hayes","New York","New York","United States","North America","1978-02-21 00:00:00"
1346398,Female,"George Garner",Bolton,Massachusetts,"United States","North America","1946-01-22 00:00:00"
1346408,Male,"James Mort","Los Angeles",California,"United States","North America","1935-04-26 00:00:00"
1346474,Female,"Sheilah Allen","Johnson City",Virginia,"United States","North America","1992-02-19 00:00:00"
1346496,Female,"Vicki McCord",Citronelle,Alabama,"United States","North America","1947-03-19 00:00:00"
1346532,Female,"Theresa Anderson",Northport,Washington,"United States","North America","1943-08-11 00:00:00"
1346534,Male,"Troy Worth",Detroit,Michigan,"United States","North America","1943-08-09 00:00:00"
1346611,Female,"Sharon Roque",Springfield,Illinois,"United States","North America","1941-04-01 00:00:00"
1346651,Male,"Orlando Baker",Seattle,Washington,"United States","North America","1975-01-02 00:00:00"
1346790,Male,"Van Williams",Yuma,Arizona,"United States","North America","1946-10-12 00:00:00"
1346929,Female,"Heather Lutz",Englewood,Colorado,"United States","North America","1941-01-29 00:00:00"
1347067,Male,"Billy Kay","Fort Lauderdale",Florida,"United States","North America","1962-07-29 00:00:00"
1347239,Male,"Gregory Murray",Milwaukee,Wisconsin,"United States","North America","1944-09-03 00:00:00"
1347405,Male,"Eric Fuller",Needham,Massachusetts,"United States","North America","1965-05-04 00:00:00"
1347594,Female,"Mabel Norris",Katy,Texas,"United States","North America","1978-03-01 00:00:00"
1347641,Male,"Michael Lavelle","Diamond Lake",Oregon,"United States","North America","2001-05-12 00:00:00"
1347742,Female,"Mary Davis",Perry,Illinois,"United States","North America","1949-02-06 00:00:00"
1347880,Female,"Kathleen Huerta","Fort Smith",Arkansas,"United States","North America","1955-09-14 00:00:00"
1347884,Female,"Christy Smith",Bloomington,Indiana,"United States","North America","1953-08-30 00:00:00"
1348049,Male,"Abraham Caesar",Caro,Michigan,"United States","North America","1982-09-14 00:00:00"
1348253,Male,"Joseph Brown",Garner,"North Carolina","United States","North America","1960-06-28 00:00:00"
1348328,Male,"Brice Massey",Mobile,Alabama,"United States","North America","1992-07-19 00:00:00"
1349069,Male,"John Frawley","Menlo Park",California,"United States","North America","1973-11-29 00:00:00"
1349131,Female,"Katherine Rosales",Jackson,Mississippi,"United States","North America","1986-07-05 00:00:00"
1349155,Female,"Kristina Blanco",Madisonville,Kentucky,"United States","North America","1959-09-06 00:00:00"
1349711,Female,"Belle Gaunt",Martinsville,Virginia,"United States","North America","1940-07-21 00:00:00"
1349918,Female,"Estella Craig",Miami,Florida,"United States","North America","1957-10-05 00:00:00"
1350476,Male,"Timothy Maggard",Columbus,Ohio,"United States","North America","1967-03-01 00:00:00"
1350579,Male,"Fernando Jones",Stanardsville,Virginia,"United States","North America","1955-06-19 00:00:00"
1350616,Female,"Mary Bond",Sulphur,Louisiana,"United States","North America","1946-11-28 00:00:00"
1350729,Female,"Linda Oakley",Fullerton,California,"United States","North America","1983-10-29 00:00:00"
1350819,Female,"Anna London","Garden City","New York","United States","North America","1955-10-18 00:00:00"
1350916,Male,"Charles Mendoza",Princeton,Illinois,"United States","North America","2000-12-25 00:00:00"
1351006,Male,"Lyle Hernandez",Bethpage,"New York","United States","North America","1973-07-05 00:00:00"
1351245,Male,"Brian Logan",Merrillville,Indiana,"United States","North America","1999-01-05 00:00:00"
1351308,Female,"Linda Becker",Cecelia,Louisiana,"United States","North America","1977-12-13 00:00:00"
1351360,Male,"Donald Tellez",Freehold,"New Jersey","United States","North America","1976-03-31 00:00:00"
1351498,Female,"Cordelia Haney",Durango,Colorado,"United States","North America","1963-11-12 00:00:00"
1351590,Male,"Otis Washington",Glendale,Arizona,"United States","North America","1989-09-16 00:00:00"
1351815,Female,"Miriam Beck","Spring Valley","New York","United States","North America","1988-04-26 00:00:00"
1352418,Male,"Donnell Hecht","San Francisco",California,"United States","North America","2000-11-26 00:00:00"
1352605,Male,"Richard Griffin",Plano,Texas,"United States","North America","2001-04-13 00:00:00"
1352665,Male,"Carl Kelliher",Greenville,"North Carolina","United States","North America","1938-08-14 00:00:00"
1352703,Male,"Ryan Cline",Louisville,Kentucky,"United States","North America","1996-10-07 00:00:00"
1352889,Male,"Ed Fudge",Miami,Florida,"United States","North America","1962-02-04 00:00:00"
1352896,Male,"Scott Santiago",Fresno,California,"United States","North America","1965-04-13 00:00:00"
1352935,Male,"Dave Edwards",Littleton,Colorado,"United States","North America","1992-12-21 00:00:00"
1353111,Female,"Terri Combs",Paradise,California,"United States","North America","1979-03-24 00:00:00"
1353218,Male,"Mason Ratcliff",Renton,Washington,"United States","North America","1987-05-09 00:00:00"
1353398,Female,"Pamela Smith","Rochelle Park","New Jersey","United States","North America","1953-06-21 00:00:00"
1353524,Male,"Jeffrey Campbell",Lawrence,Massachusetts,"United States","North America","1963-09-03 00:00:00"
1353538,Male,"Daniel Tate",Bedford,Pennsylvania,"United States","North America","1983-12-03 00:00:00"
1353546,Male,"Johnnie Knapp",Bedford,Massachusetts,"United States","North America","1967-06-04 00:00:00"
1353582,Male,"Willie Walsh",Tampa,Florida,"United States","North America","1980-10-27 00:00:00"
1353710,Male,"Thomas Gallup",Honolulu,Hawaii,"United States","North America","1960-09-04 00:00:00"
1353804,Male,"John Gillan",Burbank,California,"United States","North America","1998-09-25 00:00:00"
1353805,Female,"Mary Clear",Washington,"Washington DC","United States","North America","1964-10-29 00:00:00"
1353831,Female,"Nancy Parker",Dallas,Texas,"United States","North America","1944-07-02 00:00:00"
1353843,Female,"Silvia Ross",Chicago,Illinois,"United States","North America","1975-06-11 00:00:00"
1353862,Female,"Grace Wilson","Deerfield Beach",Florida,"United States","North America","1937-12-01 00:00:00"
1353904,Male,"Bernard Munro","Clarks Hill",Indiana,"United States","North America","1940-10-28 00:00:00"
1354052,Male,"George Heath",Waipahu,Hawaii,"United States","North America","1956-04-16 00:00:00"
1354140,Male,"John Woody",Jonesville,Louisiana,"United States","North America","1991-12-04 00:00:00"
1354143,Female,"Mary Anderson","Fort Walton Beach",Florida,"United States","North America","1986-09-23 00:00:00"
1354184,Male,"Cecil Havens",Hancock,Pennsylvania,"United States","North America","1948-06-11 00:00:00"
1354290,Female,"Jean Beal","Silver Spring",Maryland,"United States","North America","1968-03-30 00:00:00"
1354464,Male,"Kirk Peed","North East",Maryland,"United States","North America","1991-06-27 00:00:00"
1354487,Female,"Daisy Owens",Rolla,Missouri,"United States","North America","1951-03-05 00:00:00"
1354873,Male,"Jeremy James",Stillwater,Minnesota,"United States","North America","1977-01-08 00:00:00"
1354927,Male,"Joshua Kinser","South Burlington",Vermont,"United States","North America","1937-05-31 00:00:00"
1355082,Male,"Morris Marrone","San Francisco",California,"United States","North America","1942-08-24 00:00:00"
1355134,Male,"Marc Cady",Washington,Maryland,"United States","North America","1986-11-27 00:00:00"
1355146,Female,"Linda Sample","Grand Rapids",Michigan,"United States","North America","1978-12-18 00:00:00"
1355155,Female,"Ester Jones",Sacramento,California,"United States","North America","1949-09-03 00:00:00"
1355355,Male,"Roy Morgan","North Greenbush","New York","United States","North America","1977-11-29 00:00:00"
1355773,Male,"Christopher Cleary","New York","New York","United States","North America","1978-01-09 00:00:00"
1355953,Female,"Belinda Moore","Sherman Mills",Maine,"United States","North America","1986-08-05 00:00:00"
1356103,Male,"Luis Fagan",Denver,Colorado,"United States","North America","1949-02-03 00:00:00"
1356668,Female,"Wilma Rodriguez","Green Valley",Arizona,"United States","North America","1967-05-18 00:00:00"
1356695,Male,"Gerardo Simpson","Los Angeles",California,"United States","North America","2000-10-16 00:00:00"
1356740,Male,"James Stokes",Placentia,California,"United States","North America","1947-07-10 00:00:00"
1356787,Male,"Michael Nichols",Carmi,Illinois,"United States","North America","1995-04-22 00:00:00"
1356871,Male,"Mark Upchurch",Roanoke,Virginia,"United States","North America","1970-02-06 00:00:00"
1356935,Female,"Beth Green","Sister Bay",Wisconsin,"United States","North America","1982-07-19 00:00:00"
1357077,Male,"Emil Bailey",Freeport,Illinois,"United States","North America","1951-01-24 00:00:00"
1357114,Male,"Frank Barger",Bend,Oregon,"United States","North America","1988-02-08 00:00:00"
1357266,Male,"Eric Heim",Fresno,California,"United States","North America","1957-02-18 00:00:00"
1357408,Male,"Glenn Anderson",Clanton,Alabama,"United States","North America","1982-03-23 00:00:00"
1357523,Female,"Martha McConnell",Dallas,Texas,"United States","North America","1972-10-27 00:00:00"
1357568,Female,"Terese Koenig",Fresno,California,"United States","North America","1968-12-29 00:00:00"
1357822,Male,"Jimmy Small",Sacramento,California,"United States","North America","1986-03-10 00:00:00"
1357970,Male,"Joseph Villeneuve","Los Angeles",California,"United States","North America","1992-08-15 00:00:00"
1357991,Male,"Frank Akins",Newark,"New Jersey","United States","North America","1973-08-03 00:00:00"
1358239,Female,"Kathryn Hucks",Teterboro,"New Jersey","United States","North America","1946-12-04 00:00:00"
1358670,Female,"Rebekah Huff","Fort Wayne",Indiana,"United States","North America","1962-08-17 00:00:00"
1358676,Female,"Rubie Wilson",Havelock,"North Carolina","United States","North America","1954-04-17 00:00:00"
1358700,Female,"Helen Taylor",Germantown,Kentucky,"United States","North America","1965-09-13 00:00:00"
1358736,Male,"Edward Tomlinson",Dallas,Texas,"United States","North America","1983-02-17 00:00:00"
1358765,Female,"Kyra Marrero",Cottonwood,Arizona,"United States","North America","1945-06-27 00:00:00"
1358803,Female,"Felicia Elem","Port St Joe",Florida,"United States","North America","1969-03-09 00:00:00"
1358810,Female,"Judith Thomas",Manchester,Connecticut,"United States","North America","1957-06-09 00:00:00"
1359024,Female,"Wendy Larson",Memphis,Tennessee,"United States","North America","1988-03-27 00:00:00"
1359103,Male,"Richard Moon",Springfield,Illinois,"United States","North America","1935-03-03 00:00:00"
1359128,Female,"Nicole Truitt",Marion,"North Carolina","United States","North America","1943-06-11 00:00:00"
1359325,Male,"John Barr",Elberton,Georgia,"United States","North America","1991-07-25 00:00:00"
1359483,Female,"Betty McKinney","Cypress Lake",Florida,"United States","North America","1938-08-06 00:00:00"
1359629,Male,"Norman Brisson",Aurora,Colorado,"United States","North America","1942-07-22 00:00:00"
1359727,Female,"Marilyn Thomas",Conroe,Texas,"United States","North America","2001-01-21 00:00:00"
1360117,Male,"Juan Kennamer","Grand Rapids",Michigan,"United States","North America","1970-09-28 00:00:00"
1360303,Male,"Benjamin Brown","Fort Washington",Maryland,"United States","North America","1989-11-10 00:00:00"
1360450,Male,"Todd Simmons",Cleveland,Ohio,"United States","North America","1949-02-28 00:00:00"
1360467,Female,"Betty Pope",Worcester,Massachusetts,"United States","North America","1972-10-06 00:00:00"
1360473,Male,"Robert Swift",Clearwater,Florida,"United States","North America","1938-01-11 00:00:00"
1360550,Female,"Essie Scott",Conyers,Georgia,"United States","North America","1976-11-08 00:00:00"
1360697,Male,"Mark Camacho",Portland,Oregon,"United States","North America","1965-01-20 00:00:00"
1360960,Female,"Viola Strickland","Charles Town","West Virginia","United States","North America","1968-03-16 00:00:00"
1361042,Male,"Jerome Scott",Hays,Kansas,"United States","North America","1963-10-31 00:00:00"
1361402,Female,"Edith Maxfield","New Orleans",Louisiana,"United States","North America","1984-03-14 00:00:00"
1361464,Male,"Alexander Lopez",Forsyth,Georgia,"United States","North America","1997-08-19 00:00:00"
1361542,Male,"Willie Pottorff",Arlington,Texas,"United States","North America","1964-09-28 00:00:00"
1361682,Male,"James Weaver",Bellwood,Illinois,"United States","North America","1958-04-23 00:00:00"
1361958,Male,"Darrell Carpentier",Atlanta,Georgia,"United States","North America","1951-12-25 00:00:00"
1361969,Female,"Mable Kieffer",Hartford,Connecticut,"United States","North America","1946-03-26 00:00:00"
1362159,Male,"Wayne Wallace",Austin,Texas,"United States","North America","1959-07-01 00:00:00"
1362686,Female,"Ruby Southworth","Saint Paul",Minnesota,"United States","North America","1999-02-17 00:00:00"
1362769,Male,"John Brown","Mount Vernon",Illinois,"United States","North America","1944-07-03 00:00:00"
1363027,Male,"James Behne",Stlouis,Missouri,"United States","North America","1942-06-05 00:00:00"
1363203,Male,"James Somers","New York","New York","United States","North America","1939-10-03 00:00:00"
1363258,Male,"Patrick Glade","San Francisco",California,"United States","North America","1961-04-12 00:00:00"
1363298,Female,"Melissa Smith","Essex Junction",Vermont,"United States","North America","1977-07-11 00:00:00"
1363404,Male,"Carlos Stewart","West Palm Beach",Florida,"United States","North America","1993-03-06 00:00:00"
1363472,Male,"Robert Johnston",Milwaukee,Wisconsin,"United States","North America","1953-03-08 00:00:00"
1363486,Male,"Daniel Bailey",Harlingen,Texas,"United States","North America","1955-10-05 00:00:00"
1363803,Female,"Erin Stevens",Turner,Maine,"United States","North America","1978-07-11 00:00:00"
1364161,Male,"Charles Marin",Lincoln,Nebraska,"United States","North America","1973-08-16 00:00:00"
1364298,Male,"Michael Vines",Houston,Texas,"United States","North America","1991-09-22 00:00:00"
1364334,Male,"Timothy Foley",Sacramento,California,"United States","North America","1989-06-07 00:00:00"
1364466,Male,"Wilson Stanley","Los Angeles",California,"United States","North America","1991-07-04 00:00:00"
1364538,Female,"Teresa Scrivner","New York","New York","United States","North America","1960-09-06 00:00:00"
1364716,Female,"Gloria Mattera","Saint Paul",Minnesota,"United States","North America","1969-07-19 00:00:00"
1365033,Male,"Jeremy Remick",Miami,Florida,"United States","North America","1958-09-13 00:00:00"
1365036,Male,"Jeffrey Greaves",Sacramento,California,"United States","North America","1939-01-09 00:00:00"
1365045,Male,"Donald Webster",Knightdale,"North Carolina","United States","North America","1969-10-09 00:00:00"
1365090,Male,"David McCormick",Irvine,California,"United States","North America","1974-06-30 00:00:00"
1365154,Female,"Amy Reynolds",Anniston,Alabama,"United States","North America","1937-02-25 00:00:00"
1365286,Male,"Gene Lipscomb","New York","New York","United States","North America","1972-10-04 00:00:00"
1365325,Female,"Debra Waugh",Norfolk,Virginia,"United States","North America","1987-07-15 00:00:00"
1365450,Male,"Richard Davis","Rancho Cordova",California,"United States","North America","1951-01-12 00:00:00"
1365710,Male,"Ryan Harris",Cheraw,"South Carolina","United States","North America","1936-02-13 00:00:00"
1365840,Male,"Shawn Pierre","West Nyack","New York","United States","North America","1967-03-06 00:00:00"
1366124,Male,"Bryant Leija",Edinburg,Texas,"United States","North America","1992-04-05 00:00:00"
1366250,Female,"Stella Krause","Rapid City","South Dakota","United States","North America","1964-04-06 00:00:00"
1366540,Male,"Robert Schantz",Lincoln,Nebraska,"United States","North America","1983-05-15 00:00:00"
1366578,Male,"Paul Fry",Athens,Georgia,"United States","North America","1936-06-05 00:00:00"
1367070,Female,"Cathy Kane",Philadelphia,Pennsylvania,"United States","North America","1987-07-08 00:00:00"
1367180,Male,"Larry Mason",Plano,Texas,"United States","North America","1962-06-02 00:00:00"
1367366,Male,"Ronald Taylor","East Hartford",Connecticut,"United States","North America","1968-07-01 00:00:00"
1367439,Female,"Tammy Overall",Escondido,California,"United States","North America","1999-05-27 00:00:00"
1367470,Male,"Maria Strawn",Southfield,Michigan,"United States","North America","1983-11-01 00:00:00"
1367542,Female,"Erica Jones",Tallahassee,Florida,"United States","North America","1993-11-30 00:00:00"
1367691,Female,"Jessica Summers",Houston,Texas,"United States","North America","1993-01-30 00:00:00"
1367711,Male,"Kevin Hendrickson","Lake Village",Arkansas,"United States","North America","1939-10-22 00:00:00"
1367760,Female,"Krista Lesser",Duluth,Georgia,"United States","North America","1959-07-26 00:00:00"
1367800,Female,"Mary Raynor",Naugatuck,Connecticut,"United States","North America","1983-04-09 00:00:00"
1367861,Male,"Christopher Ramsey",Bentonville,Arkansas,"United States","North America","1953-01-26 00:00:00"
1367878,Male,"Brian Thomas",Trevor,Wisconsin,"United States","North America","1981-08-22 00:00:00"
1367924,Female,"Louise Stults",Schoolcraft,Michigan,"United States","North America","1960-03-16 00:00:00"
1368025,Male,"Ralph Gupton",Conway,Arkansas,"United States","North America","1942-01-26 00:00:00"
1368153,Male,"Lester Jones",Salem,"New Hampshire","United States","North America","1982-06-18 00:00:00"
1368205,Female,"Gayle McGee",Memphis,Tennessee,"United States","North America","1985-02-11 00:00:00"
1368261,Male,"Elmer Sturm",Somerset,Kentucky,"United States","North America","1950-03-28 00:00:00"
1368275,Male,"Jesse Macdonald",Syracuse,"New York","United States","North America","1984-04-20 00:00:00"
1368341,Female,"Denise Sea",Newark,"New Jersey","United States","North America","1977-01-17 00:00:00"
1368371,Male,"Jake Wallace",Greenville,"South Carolina","United States","North America","1940-12-06 00:00:00"
1368372,Male,"Kenneth Hawkins",Clovis,"New Mexico","United States","North America","1964-09-02 00:00:00"
1368909,Female,"Ruth Jenkins",Norfolk,Virginia,"United States","North America","1996-02-28 00:00:00"
1368924,Male,"Mark Harmon",Springfield,Illinois,"United States","North America","1997-07-14 00:00:00"
1369363,Male,"Jose Schmidt","West Roxbury",Massachusetts,"United States","North America","1958-05-30 00:00:00"
1369522,Male,"Jeffrey Jenkins",Cincinnati,Ohio,"United States","North America","1953-03-26 00:00:00"
1369624,Female,"Sarah Anderson",Nashville,Tennessee,"United States","North America","1998-01-28 00:00:00"
1369643,Male,"Scott Cole",Waco,Texas,"United States","North America","1944-08-27 00:00:00"
1369647,Female,"Deborah Jimenez","North Gulf Beach",Florida,"United States","North America","1962-03-07 00:00:00"
1370349,Female,"Carrie Hall",Carbondale,Pennsylvania,"United States","North America","1954-05-31 00:00:00"
1370573,Female,"Johanna Secrist",Grinnell,Kansas,"United States","North America","1957-05-07 00:00:00"
1370619,Female,"Ronda Bernard","Miami Springs",Florida,"United States","North America","1998-01-08 00:00:00"
1370668,Male,"Robert Finlay",Savannah,Georgia,"United States","North America","2000-09-29 00:00:00"
1371026,Male,"Brad Spears",Cambridge,Massachusetts,"United States","North America","1958-04-28 00:00:00"
1371085,Male,"Randolph Allsup",Holladay,Utah,"United States","North America","1939-05-16 00:00:00"
1371177,Male,"Troy Burton",Westborough,Massachusetts,"United States","North America","1962-12-11 00:00:00"
1371190,Female,"Lisa Brandon",Rockford,Illinois,"United States","North America","1977-10-20 00:00:00"
1371463,Male,"Jose Chavez",Crane,Indiana,"United States","North America","1936-06-07 00:00:00"
1371492,Female,"Mercedes Dunn","Glen Allen",Virginia,"United States","North America","1987-03-14 00:00:00"
1371642,Female,"Shirley Bryan",Douglasville,Georgia,"United States","North America","1948-04-09 00:00:00"
1371777,Male,"Cornell Walker","Cypress Springs",Texas,"United States","North America","1969-04-02 00:00:00"
1372423,Female,"Kari Byrne",Wyandotte,Michigan,"United States","North America","1942-06-27 00:00:00"
1372502,Male,"Rick Bryant",Bernardsville,"New Jersey","United States","North America","1987-03-31 00:00:00"
1372748,Female,"Patricia Gonzalez","San Francisco",California,"United States","North America","1999-01-18 00:00:00"
1372790,Male,"Blaine Jones","Garfield Heights",Ohio,"United States","North America","2001-04-18 00:00:00"
1372912,Male,"Charles Page","Chula Vista",California,"United States","North America","1985-10-15 00:00:00"
1373028,Female,"Heather Walsh","Fort Worth",Texas,"United States","North America","1952-04-07 00:00:00"
1373079,Female,"Carrie Minch",Houston,Texas,"United States","North America","1998-11-08 00:00:00"
1373140,Male,"Gary Lewis",Boston,Massachusetts,"United States","North America","1965-03-29 00:00:00"
1373148,Female,"Carrie Price",Sunrise,Florida,"United States","North America","1965-05-22 00:00:00"
1373363,Female,"Mary Grell",Denver,Colorado,"United States","North America","1980-02-02 00:00:00"
1373535,Male,"Jerry Kennison","Daytona Beach",Florida,"United States","North America","1951-08-05 00:00:00"
1373561,Female,"Ollie Davis",Springdale,Arkansas,"United States","North America","1979-04-25 00:00:00"
1373593,Male,"Omar Valencia",Sayville,"New York","United States","North America","1956-06-27 00:00:00"
1373602,Female,"Nancy Craddock",Clute,Texas,"United States","North America","1980-04-22 00:00:00"
1373635,Male,"Robert Lynch",Anchorage,Alaska,"United States","North America","1953-10-13 00:00:00"
1373637,Male,"Mike Washington","Corpus Christi",Texas,"United States","North America","1982-01-08 00:00:00"
1373708,Female,"Angela Davis",Salinas,California,"United States","North America","1943-02-08 00:00:00"
1373882,Female,"Joan Damm",Edgewood,Maryland,"United States","North America","1961-11-13 00:00:00"
1374050,Female,"Inez Ward",Middletown,Pennsylvania,"United States","North America","1981-03-28 00:00:00"
1374056,Male,"George Wagner","Lake Forest",Illinois,"United States","North America","1983-12-01 00:00:00"
1374276,Female,"Marguerite Rice",Anderson,Indiana,"United States","North America","1976-11-20 00:00:00"
1374285,Female,"Lily Ritchie","Warrensville Heights",Ohio,"United States","North America","1981-03-02 00:00:00"
1374314,Male,"Joshua Huffman",Sheffield,Alabama,"United States","North America","1971-04-17 00:00:00"
1374408,Male,"Charles Williams","Kansas City",Missouri,"United States","North America","1982-06-03 00:00:00"
1374597,Male,"Marion Lindsay","San Francisco",California,"United States","North America","1954-02-13 00:00:00"
1374605,Female,"Katherine Ferreira",Parksley,Virginia,"United States","North America","1974-05-28 00:00:00"
1374776,Female,"Diana Ruiz",Chattanooga,Tennessee,"United States","North America","1989-03-01 00:00:00"
1375025,Female,"Shanel Brunelle",Portland,Pennsylvania,"United States","North America","1971-11-25 00:00:00"
1375201,Female,"Lorena Welch",Providence,"Rhode Island","United States","North America","1981-08-19 00:00:00"
1375230,Female,"Dorothy Folsom",Orlando,Florida,"United States","North America","1973-08-17 00:00:00"
1375827,Female,"Anne Santos","Ft Lauderdale",Florida,"United States","North America","1952-02-11 00:00:00"
1376346,Female,"Dolores Key",Rome,Georgia,"United States","North America","1949-03-03 00:00:00"
1376441,Female,"Helen Morison",Bedford,Massachusetts,"United States","North America","1985-04-03 00:00:00"
1376585,Male,"James Owens",Lincoln,California,"United States","North America","1967-10-23 00:00:00"
1376687,Male,"William Schaefer",Aurora,Colorado,"United States","North America","1978-09-29 00:00:00"
1376798,Female,"Rebecca Anderson",Tampa,Florida,"United States","North America","1961-08-25 00:00:00"
1376991,Male,"Buford Britton",Bellefontaine,Ohio,"United States","North America","1963-01-19 00:00:00"
1377033,Male,"John Parks","Oklahoma City",Oklahoma,"United States","North America","1967-09-19 00:00:00"
1377047,Female,"Janet Chen",Rocklin,California,"United States","North America","1937-06-05 00:00:00"
1377152,Female,"Nancy Aldana","Corpus Christi",Texas,"United States","North America","1977-09-07 00:00:00"
1377195,Female,"Alice Coleman",Philadelphia,Pennsylvania,"United States","North America","1986-03-04 00:00:00"
1377272,Male,"Tomas Powell",Crafton,Pennsylvania,"United States","North America","1990-10-01 00:00:00"
1377677,Male,"Anthony Patel",Portland,Oregon,"United States","North America","1977-08-24 00:00:00"
1377680,Male,"Travis Cacho",Norman,Oklahoma,"United States","North America","1996-01-18 00:00:00"
1377700,Male,"Bobbie Carter",Miami,Florida,"United States","North America","1980-07-06 00:00:00"
1377713,Male,"Paul Magee","Lake Los Angeles",California,"United States","North America","1984-12-21 00:00:00"
1377813,Female,"Jana Lockridge",Tucson,Arizona,"United States","North America","1975-05-02 00:00:00"
1378439,Female,"Maria Reid",Jackson,Mississippi,"United States","North America","1992-07-27 00:00:00"
1378568,Female,"Gwendolyn Jones",Nashville,Tennessee,"United States","North America","1996-06-29 00:00:00"
1378598,Male,"Albert Norton",Tucson,Arizona,"United States","North America","1943-11-19 00:00:00"
1378700,Female,"Alison Hansen",Houston,Texas,"United States","North America","1956-05-01 00:00:00"
1378712,Male,"Joseph Holloway",Hanover,Maryland,"United States","North America","1978-10-31 00:00:00"
1378782,Male,"Travis Ingram",Vista,California,"United States","North America","1961-08-16 00:00:00"
1378815,Female,"Cassie Cook","La Porte",Texas,"United States","North America","1960-09-13 00:00:00"
1378869,Male,"Raymon Mitchell",Mansfield,Massachusetts,"United States","North America","1941-05-09 00:00:00"
1378935,Female,"Sallie Moreland",Hinton,"West Virginia","United States","North America","1966-11-13 00:00:00"
1379027,Female,"Carmelia Morton",Charlotte,"North Carolina","United States","North America","1971-09-14 00:00:00"
1379135,Male,"Thomas Johnson","New York","New York","United States","North America","1989-01-16 00:00:00"
1379338,Female,"Gita Plank",Oakland,California,"United States","North America","1947-11-21 00:00:00"
1379490,Male,"Robert Rodgers",Scottsdale,Arizona,"United States","North America","1991-07-13 00:00:00"
1380072,Male,"Malcolm Ochoa","Terre Haute",Indiana,"United States","North America","1997-09-19 00:00:00"
1380130,Male,"Noel Burnette","Santa Rosa",California,"United States","North America","1966-03-28 00:00:00"
1380285,Male,"Todd Rudd","New Bern","North Carolina","United States","North America","1977-01-28 00:00:00"
1380361,Male,"Carl Williams",Pomona,California,"United States","North America","1999-04-28 00:00:00"
1380432,Female,"Elizabeth Welty",Minneapolis,Minnesota,"United States","North America","1996-09-24 00:00:00"
1380510,Male,"Lee Murtagh",Bloomfield,Connecticut,"United States","North America","1950-04-15 00:00:00"
1380600,Male,"Phillip Peterson",Florence,Alabama,"United States","North America","1968-02-14 00:00:00"
1380601,Male,"Damien Smith",Mansfield,Massachusetts,"United States","North America","1945-08-06 00:00:00"
1380607,Female,"Nancy Lacey",Orlando,Florida,"United States","North America","1957-01-25 00:00:00"
1380698,Female,"Agnes Bronson","El Monte",California,"United States","North America","1960-05-15 00:00:00"
1380707,Male,"James Stiltner",Pittston,Pennsylvania,"United States","North America","1947-07-27 00:00:00"
1380720,Male,"Daniel Oakley",Marquette,Michigan,"United States","North America","1975-10-04 00:00:00"
1380756,Male,"Owen Miller","Grand Rapids",Michigan,"United States","North America","1978-12-09 00:00:00"
1380976,Female,"Eileen Moton",Memphis,Tennessee,"United States","North America","1947-01-31 00:00:00"
1381115,Female,"Arlene White","Oklahoma City",Oklahoma,"United States","North America","1965-04-18 00:00:00"
1381227,Male,"Joseph Leath",Wichita,Kansas,"United States","North America","1936-04-21 00:00:00"
1381264,Male,"William McVay","Jersey City","New Jersey","United States","North America","1987-04-21 00:00:00"
1381466,Male,"Anthony Perry",Cambridge,Massachusetts,"United States","North America","1953-07-18 00:00:00"
1381554,Male,"Armando Heyward",Scottsdale,Arizona,"United States","North America","1975-05-14 00:00:00"
1381579,Female,"Angela Jackson",Nashville,Tennessee,"United States","North America","1954-03-04 00:00:00"
1381618,Female,"Heather Arriola",Jefferson,Ohio,"United States","North America","1952-07-06 00:00:00"
1381660,Male,"Calvin Torgerson","New York","New York","United States","North America","1976-02-07 00:00:00"
1381762,Male,"Joey Trevino",Texarkana,Texas,"United States","North America","1999-09-09 00:00:00"
1381883,Male,"Luke Watson",Burbank,California,"United States","North America","1996-02-21 00:00:00"
